Usuario,Caso,CUIL,Fecha,CBU Origen,CBU Destino,Monto,Moneda
analista2,CASO-01136,86607682782,2024-04-01,ES3304132327219659635974,ES5815639337599293323497,574586.63,USD
analista1,CASO-01137,20977845254,2024-04-03,ES7207678448454449090196,ES8824778706583410730366,492481.85,USD
analista1,CASO-01138,95520409097,2024-04-16,ES4048108818482077565085,ES7624793122449213285631,180632.28,USD
analista1,CASO-01138,95520409097,2024-04-17,ES3784054635845088361638,ES2249373012131304675645,412721.99,USD
analista1,CASO-01138,95520409097,2024-04-18,ES5815249281512515797196,ES4504368762559938275156,239040.07,USD
analista3,CASO-01139,34028046395,2024-04-26,ES7182608830248553164420,ES5844406239860874562485,175178.33,USD
analista3,CASO-01139,34028046395,2024-04-24,ES9490647042450450630927,ES6438042207859825253418,211681.77,ARS
analista1,CASO-01140,84342332526,2024-04-26,ES4070041669123762581756,ES5461670568711293294768,236137.7,ARS
analista1,CASO-01140,84342332526,2024-04-24,ES6482982834277866175618,ES3018360401062638193234,223655.0,USD
analista1,CASO-01140,84342332526,2024-04-26,ES6905651193941287819321,ES3375694121624857175151,398157.09,USD
analista1,CASO-01140,84342332526,2024-04-26,ES9672152716254183546186,ES6253519346114092495223,246476.33,USD
analista1,CASO-01141,49622394202,2024-04-26,ES0673301021097348134325,ES2677521186419795080220,46480.66,USD
analista1,CASO-01141,49622394202,2024-04-27,ES8719936378549099604560,ES1358412199757739295446,39975.12,ARS
analista1,CASO-01141,49622394202,2024-04-28,ES1735806036409396597315,ES5310961532969033073169,75769.88,ARS
analista3,CASO-01142,32222731095,2024-04-25,ES1715817633620373816725,ES7306046719397478887453,248271.9,ARS
analista3,CASO-01142,32222731095,2024-04-26,ES7477071226279714734665,ES4579977798413866876490,92416.79,USD
analista3,CASO-01142,32222731095,2024-04-26,ES3296397439829002077076,ES9273329191524660114819,73274.44,USD
analista3,CASO-01142,32222731095,2024-04-25,ES9263725247784728398887,ES9357738474185969092576,128382.89,ARS
analista2,CASO-01143,32149266827,2024-04-10,ES7387386242897071247142,ES1710108334340745794049,378697.1,USD
analista2,CASO-01143,32149266827,2024-04-08,ES3700741778919002862997,ES3286276090149773266803,603687.46,USD
analista2,CASO-01143,32149266827,2024-04-08,ES8684700901926015183355,ES7692039356968602960711,635232.31,ARS
analista3,CASO-01144,54090995157,2024-04-12,ES3168761511712348072963,ES2311590118778601389390,544359.07,ARS
analista3,CASO-01144,54090995157,2024-04-14,ES9711442884664296710357,ES9866388539402680344103,394428.02,USD
analista3,CASO-01144,54090995157,2024-04-14,ES8914531138053802792448,ES4630119449851652154301,137815.04,USD
analista3,CASO-01144,54090995157,2024-04-14,ES6092980832674319019994,ES6829206964625270186171,54024.78,USD
analista1,CASO-01145,89103048295,2024-05-07,ES6407759769050453028498,ES4473550641142047644046,146819.76,USD
analista1,CASO-01145,89103048295,2024-05-05,ES5646100189083197491196,ES5242748208030104386675,39251.31,ARS
analista1,CASO-01145,89103048295,2024-05-06,ES1709022161078154793402,ES4755282058140709984248,144021.62,ARS
analista1,CASO-01146,96746750437,2024-05-11,ES9029083893990507756790,ES4541935832939090263106,50681.9,USD
analista1,CASO-01147,74482804545,2024-05-26,ES1732292399413471706034,ES2063754644834359662092,557249.19,ARS
analista3,CASO-01148,29325760447,2024-05-11,ES4278987910433982562288,ES4540191118042231067581,221979.85,USD
analista3,CASO-01148,29325760447,2024-05-09,ES3744656741596610411376,ES8855569611916230898357,153434.76,USD
analista2,CASO-01149,70925269438,2024-05-12,ES9420609636205894938510,ES2540138756936975343253,323782.54,ARS
analista1,CASO-01150,07050903391,2024-05-26,ES1739633067172401363767,ES8396233811827381388065,835464.93,ARS
analista1,CASO-01150,07050903391,2024-05-28,ES2226912380311116723039,ES1222910484534756313072,465639.87,ARS
analista1,CASO-01150,07050903391,2024-05-26,ES9592975474388831561748,ES9680538859703605130156,1004727.56,ARS
analista1,CASO-01150,07050903391,2024-05-26,ES9196618662143347201915,ES2763148509044320961646,762919.8,USD
analista2,CASO-01151,85580453470,2024-05-15,ES1965224207649048913312,ES7356101826051221046586,163694.85,ARS
analista2,CASO-01151,85580453470,2024-05-14,ES1008252395633816934255,ES3289241770512123369978,338398.45,ARS
analista2,CASO-01151,85580453470,2024-05-13,ES5979657913354196629504,ES1596322770954450457104,261775.8,USD
analista2,CASO-01151,85580453470,2024-05-14,ES4381862576525362140488,ES4549387208913953095629,327745.65,USD
analista1,CASO-01152,20146473371,2024-05-08,ES8068096496287138082427,ES8729687887049290391360,264840.98,ARS
analista1,CASO-01153,23473666389,2024-05-24,ES0602644745294533135807,ES6109792787476055099172,216032.75,ARS
analista1,CASO-01153,23473666389,2024-05-22,ES1439878849511421632206,ES4950530863742836370418,52394.43,USD
analista1,CASO-01153,23473666389,2024-05-24,ES8750270913457547610506,ES1091242733574394649211,716037.47,ARS
analista1,CASO-01154,78775861867,2024-05-21,ES6525672461041713945362,ES4397124041323458032968,709380.06,USD
analista1,CASO-01154,78775861867,2024-05-21,ES4736906152358009083014,ES4479399810764764792246,265313.72,USD
analista1,CASO-01154,78775861867,2024-05-22,ES6225256067376449607288,ES9247089695303043488037,682097.33,ARS
analista1,CASO-01154,78775861867,2024-05-23,ES4580915161728567951181,ES1264189166158536289685,158916.08,USD
analista2,CASO-01155,78373383034,2024-05-05,ES9707135198649599728944,ES5050925112545726246874,375573.53,ARS
analista2,CASO-01155,78373383034,2024-05-04,ES3286245751667960390676,ES4140097154957220901406,117057.25,USD
analista2,CASO-01155,78373383034,2024-05-05,ES7686434449710985296081,ES9234103679007786065177,137192.33,USD
analista2,CASO-01155,78373383034,2024-05-04,ES3352925310677405850247,ES5795642914073469489401,81538.63,ARS
analista1,CASO-01156,53474689985,2024-05-18,ES6481483242582163443080,ES6541232568825428127343,33069.53,USD
analista1,CASO-01156,53474689985,2024-05-17,ES6226474247487370013187,ES2570993490645913257815,318231.98,ARS
analista1,CASO-01157,09830729894,2024-05-25,ES2287288012536375848775,ES1049448571483646472693,45009.54,ARS
analista1,CASO-01158,21939079591,2024-05-05,ES2247137583059349199249,ES8694495601738693787640,221354.97,ARS
analista1,CASO-01158,21939079591,2024-05-04,ES1152544463567823410951,ES1948280945602768728553,82368.56,ARS
analista1,CASO-01158,21939079591,2024-05-04,ES7738927541052506943914,ES2244788002174310640577,298097.81,USD
analista1,CASO-01158,21939079591,2024-05-06,ES4293880412369901724817,ES1042659757285585164431,299754.95,USD
analista3,CASO-01159,04646317130,2024-05-24,ES6919525049823890858834,ES0776058854209989174360,444648.68,ARS
analista3,CASO-01159,04646317130,2024-05-25,ES8534176776015024019173,ES3156794585695431755398,181980.98,ARS
analista3,CASO-01159,04646317130,2024-05-26,ES9460832622030218820322,ES7949938929481553175769,84847.42,USD
analista3,CASO-01159,04646317130,2024-05-26,ES4702982132531209113854,ES2668938835426331709553,1047411.8,ARS
analista2,CASO-01160,79155671292,2024-05-23,ES3566188176112982062044,ES5858069546138978304210,593115.1,USD
analista3,CASO-01161,36748122900,2024-05-26,ES4201348674914700213247,ES4881792864121540011784,164594.36,USD
analista3,CASO-01161,36748122900,2024-05-26,ES6265504479172629704024,ES2705787096912619888041,295452.93,ARS
analista3,CASO-01161,36748122900,2024-05-25,ES9066624675146822038078,ES6923522967317485697389,55280.78,USD
analista3,CASO-01161,36748122900,2024-05-25,ES3142767890958720698025,ES2309606445669575867047,168386.69,ARS
analista2,CASO-01162,70007736743,2024-05-18,ES7538794889464116637475,ES7293254282790547821024,224666.82,USD
analista3,CASO-01163,54737188882,2024-05-10,ES8704538256227276330718,ES7041634603800856680550,148578.13,USD
analista3,CASO-01163,54737188882,2024-05-10,ES8719453939759036650230,ES6504173734788676343817,375330.8,ARS
analista3,CASO-01163,54737188882,2024-05-10,ES9654164310200605150493,ES5024558845440146872478,174431.66,ARS
analista3,CASO-01163,54737188882,2024-05-10,ES9418071700472762524571,ES0581764104842152908258,128933.99,USD
analista1,CASO-01164,22540692588,2024-05-25,ES1615292572448100275413,ES5021571256515904702151,400782.73,USD
analista2,CASO-01165,24579295988,2024-05-26,ES0959679816598036560385,ES8908706227867711337077,208929.25,ARS
analista2,CASO-01165,24579295988,2024-05-26,ES0344875072154595436854,ES1446816799006074608704,516809.41,ARS
analista3,CASO-01166,29662611331,2024-05-25,ES6795209872427845554287,ES7541886077696917200475,381254.75,ARS
analista3,CASO-01166,29662611331,2024-05-27,ES7004118160184258952931,ES9127791340894035317504,203134.43,USD
analista3,CASO-01166,29662611331,2024-05-26,ES9586952864888625445564,ES7972225262543317168925,565706.08,USD
analista1,CASO-01167,84074682608,2024-05-09,ES3979774497476428908430,ES1629241381556691249505,197239.07,USD
analista2,CASO-01168,66065265190,2024-05-07,ES6371436843857750798739,ES6329308679108640539129,620449.47,ARS
analista2,CASO-01168,66065265190,2024-05-07,ES2879575949174787524436,ES6487390307894227187190,401216.71,USD
analista2,CASO-01168,66065265190,2024-05-08,ES9501701579992228208631,ES4614032281814383642743,550515.55,USD
analista2,CASO-01168,66065265190,2024-05-07,ES5744784711134049515502,ES1653987775625733103125,627514.77,USD
analista3,CASO-01169,58952952511,2024-05-23,ES8451702075246616918378,ES2958768589670294007376,271325.18,ARS
analista3,CASO-01169,58952952511,2024-05-25,ES3440454298534437188778,ES6444624963155202316078,298892.84,ARS
analista3,CASO-01169,58952952511,2024-05-25,ES2906613810689012954148,ES7708499996010908717552,294727.39,USD
analista3,CASO-01169,58952952511,2024-05-23,ES6456887891309491124374,ES3298721433353051086791,54422.78,USD
analista2,CASO-01170,39366851687,2024-05-23,ES9323734681827435390944,ES9373311142555349110175,60608.94,ARS
analista2,CASO-01170,39366851687,2024-05-23,ES7156803999903517128308,ES7816099741209913315423,67988.24,USD
analista2,CASO-01170,39366851687,2024-05-25,ES3309210434138612758247,ES1294411277179734945676,91144.96,USD
analista1,CASO-01171,18155225792,2024-05-04,ES3197448278406709712821,ES3542399170193281167867,85034.05,ARS
analista1,CASO-01171,18155225792,2024-05-02,ES1643390176116150601374,ES7537460468733512063755,180368.15,USD
analista2,CASO-01172,35826827894,2024-05-07,ES9804821470046547007356,ES8939195804191005020727,142739.46,USD
analista2,CASO-01172,35826827894,2024-05-07,ES3574263487661613323637,ES0551584513764231490436,322480.85,USD
analista2,CASO-01172,35826827894,2024-05-08,ES2678583573878216590548,ES4792049755871053339706,239995.71,ARS
analista2,CASO-01173,52394369475,2024-05-11,ES1346457403666595746395,ES0449752653724007255918,593136.96,USD
analista1,CASO-01174,99906024093,2024-05-12,ES6406831057058761359558,ES1887560269786956243178,457373.53,USD
analista1,CASO-01174,99906024093,2024-05-13,ES3264725067369128838731,ES1132592161882285212692,642247.57,USD
analista2,CASO-01175,75350259089,2024-05-27,ES9001427955475055990800,ES9010722825631801941676,164890.61,USD
analista2,CASO-01175,75350259089,2024-05-27,ES6221081208610755984034,ES4654726613300299598099,163122.47,USD
analista2,CASO-01175,75350259089,2024-05-27,ES2593470490359956858614,ES8109274421772681176021,66548.36,ARS
analista2,CASO-01176,01259683288,2024-05-03,ES4622618241009833744431,ES0656909340714495272154,1165673.31,ARS
analista2,CASO-01176,01259683288,2024-05-04,ES6415006793506883864647,ES6335693649279474309396,399959.99,ARS
analista2,CASO-01176,01259683288,2024-05-03,ES3452887047884296427792,ES4303610992504231752157,1001113.1,USD
analista2,CASO-01177,85699170183,2024-05-08,ES6529282811710942337328,ES5838346482010729201779,135697.02,USD
analista2,CASO-01177,85699170183,2024-05-10,ES5179233489923180172222,ES5752710973344063844277,329033.45,USD
analista2,CASO-01177,85699170183,2024-05-08,ES8882553953031215619069,ES1444651608607748027923,11144.91,USD
analista2,CASO-01177,85699170183,2024-05-08,ES5090651384688471235143,ES0576333046202152454760,238039.57,ARS
analista2,CASO-01178,44269330473,2024-05-22,ES7161521953866478304341,ES5569684824926379120529,95860.03,ARS
analista2,CASO-01178,44269330473,2024-05-24,ES2348571020408546616116,ES0982335763865126619959,101396.29,USD
analista2,CASO-01178,44269330473,2024-05-23,ES4107331598329698564033,ES3358182128313471741434,65404.35,USD
analista2,CASO-01178,44269330473,2024-05-22,ES8240339640499109331535,ES4685516907191079945832,67852.1,ARS
analista1,CASO-01179,82066506904,2024-05-30,ES5607024486342183616332,ES5711973095928732019124,222280.15,USD
analista1,CASO-01179,82066506904,2024-05-29,ES0877730819592151254792,ES0315691656112992937486,95579.66,ARS
analista1,CASO-01179,82066506904,2024-05-30,ES3456743716281435298875,ES7570885547005514242764,374864.28,USD
analista1,CASO-01179,82066506904,2024-05-29,ES6911158246349783406715,ES3168068347755799019266,533452.68,ARS
analista1,CASO-01180,81528883301,2024-05-25,ES8942746884722088139956,ES1196026020863743477765,478889.65,USD
analista1,CASO-01180,81528883301,2024-05-25,ES4213013151887447538573,ES5345494646340992018297,1095898.15,ARS
analista1,CASO-01180,81528883301,2024-05-27,ES2018973514033968637837,ES8591704742686599143239,281426.82,USD
analista1,CASO-01180,81528883301,2024-05-25,ES6481997515600173397270,ES5865795546486838419423,232932.33,ARS
analista3,CASO-01181,08797277994,2024-05-17,ES2385615165377999380568,ES8793625983223051270507,596212.42,ARS
analista3,CASO-01181,08797277994,2024-05-17,ES9422118756854884293789,ES1946215467806223547413,129374.99,ARS
analista1,CASO-01182,38156352125,2024-05-20,ES0713385058350346049421,ES0292292345116353768940,1157539.8,ARS
analista2,CASO-01183,30250570982,2024-05-24,ES5859963888595866531194,ES5446700197808165361573,24634.69,ARS
analista1,CASO-01184,10637697677,2024-05-19,ES2932116778714993552508,ES7920706959652235631024,917993.67,USD
analista1,CASO-01184,10637697677,2024-05-19,ES7324953551835911431384,ES5106085530282944476950,660155.01,ARS
analista1,CASO-01184,10637697677,2024-05-19,ES9775280225743697937125,ES2996911017595317225386,397870.7,USD
analista1,CASO-01184,10637697677,2024-05-20,ES6456664904524475318553,ES2394360309163522252974,100343.71,ARS
analista2,CASO-01185,29346273672,2024-05-04,ES7495082861416668622033,ES1930532708260682661389,340741.98,USD
analista2,CASO-01185,29346273672,2024-05-02,ES7839582693235502825823,ES2162632899763339522445,370646.0,USD
analista2,CASO-01185,29346273672,2024-05-04,ES9592454444102120762181,ES5230809458912277125312,214792.04,USD
analista3,CASO-01186,13386842935,2024-05-24,ES3678261381147668025514,ES0414840347455935811534,74743.14,USD
analista3,CASO-01186,13386842935,2024-05-23,ES4354640578608333094288,ES2958520865213025087289,37398.37,ARS
analista3,CASO-01187,09578494531,2024-05-14,ES9893022243391854640634,ES1559507063313703878357,37084.98,USD
analista3,CASO-01187,09578494531,2024-05-13,ES8622887411380317490072,ES7499042293657092732664,532062.11,USD
analista3,CASO-01187,09578494531,2024-05-13,ES6459388461726864080472,ES9122766932226637331531,361325.66,ARS
analista1,CASO-01188,87413860223,2024-05-26,ES7964942561350775459707,ES5273653313077473264777,250189.07,USD
analista1,CASO-01188,87413860223,2024-05-28,ES1058942057590626306200,ES6243607057571777023460,41956.89,ARS
analista1,CASO-01188,87413860223,2024-05-27,ES0534911282588180236864,ES9433236193781358843427,165243.31,USD
analista2,CASO-01189,97930226515,2024-05-20,ES7633534833777632253602,ES7080883686354821530102,401114.56,USD
analista1,CASO-01190,28490115010,2024-05-11,ES5387275011812262992675,ES1006414146160543615398,204287.19,ARS
analista1,CASO-01190,28490115010,2024-05-12,ES1847466491966385880635,ES4723642339392126565931,351595.09,USD
analista1,CASO-01190,28490115010,2024-05-11,ES2867948901533336461814,ES4728798281183513234722,323191.8,ARS
analista1,CASO-01191,37879954629,2024-05-22,ES1953427725708568948465,ES7798943591050078701665,388608.74,ARS
analista3,CASO-01192,61539428578,2024-05-05,ES4225617494247630162540,ES4101589126355727373906,389719.9,USD
analista3,CASO-01192,61539428578,2024-05-05,ES9839128717361936110503,ES6617479543621537974279,340776.67,ARS
analista3,CASO-01192,61539428578,2024-05-07,ES8394366286967947223372,ES1339141440099851634499,34537.69,USD
analista3,CASO-01193,85430483867,2024-05-25,ES5613325255137039915273,ES6328773061353463551462,844662.11,USD
analista3,CASO-01193,85430483867,2024-05-24,ES9282594694188059895726,ES5695157408835283348527,347396.75,USD
analista3,CASO-01193,85430483867,2024-05-26,ES8027599763858447315662,ES9333981154942702680708,304379.12,USD
analista2,CASO-01194,25548804725,2024-05-25,ES0217667900469327792440,ES5575718281967433724472,967782.81,ARS
analista2,CASO-01195,42337682631,2024-05-26,ES3800353936598854870440,ES6664541457295710720872,510079.46,USD
analista2,CASO-01195,42337682631,2024-05-24,ES2273509446920712256610,ES2313100334377827456106,59808.27,USD
analista2,CASO-01195,42337682631,2024-05-24,ES2847386717278434124159,ES6799157266113564034183,533719.84,USD
analista2,CASO-01195,42337682631,2024-05-24,ES8999489338747889410746,ES9085097895578557793901,519118.1,ARS
analista3,CASO-01196,92522713084,2024-05-14,ES1262209841244503121648,ES5027880251423053023524,391830.92,USD
